id,title,poster,overview,release_date
95516,"Cleanskin",https://image.tmdb.org/t/p/w1280/5WG0QSJ547bdyZhYe9bRTYvBLIn.jpg,"While working undercover as a bodyguard to arms dealer Harry, former-soldier-turned-secret-service-agent Ewan survives a bloody shootout with a member of an Islamic terrorist cell who steals Harry's briefcase full of Semtex explosives and escapes. Ewan's spymasters task Ewan with hunting down the cell members and retrieving the briefcase.",2012-03-08
7343,"City of Men",https://image.tmdb.org/t/p/w1280/bIg5Hv4FZn9210BIO2wJ36MOjMF.jpg,"Best buddies Acerola and Laranjinha, about to turn 18, discover things about their missing fathers' pasts which will shatter their solid friendship, in the middle of a war between rival drug gangs from Rio's favelas.",2007-08-31
17903,"A Frozen Flower",https://image.tmdb.org/t/p/w1280/euBMZlu2zo1mgWyGkaoFSWTWdmM.jpg,"A historical drama set in the Koryo dynasty and focused on the relationship between a king and his bodyguard.  Under the dominance of Yuan Dynasty China, the king of Goryeo Dynasty Korea is pressured to produce a successor to the throne. Unable to make love to his queen because he is in love with his bodyguard, Hong Lim, the king asks the two of them to sleep together instead. This sexual contact formulates a forbidden love between Hong Lim and the Queen.",2008-12-30
331190,"Captive",https://image.tmdb.org/t/p/w1280/jZHi6N9SL2Y0O6ZhA1mFSXfSP07.jpg,"Based on a miraculous true story that drew the attention of the entire nation, is the dramatic, thrilling, and spiritual journey of Ashley Smith and Brian Nichols.  After being taken hostage by Brian in her own apartment, Ashley turns to Rick Warren’s inspirational book, The Purpose Driven Life, for guidance.  In reading from the book, Ashley not only finds purpose in her own life, but helps Brian find a more peaceful resolution to a harrowing situation.",2015-09-17
16093,"Carnival of Souls",https://image.tmdb.org/t/p/w1280/AdbQsFB8pS090l0NO3uBtLZy2zw.jpg,"Mary Henry ends up the sole survivor of a fatal car accident through mysterious circumstances. Trying to put the incident behind her, she moves to Utah and takes a job as a church organist. But her fresh start is interrupted by visions of a fiendish man. As the visions begin to occur more frequently, Mary finds herself drawn to the deserted carnival on the outskirts of town. The strangely alluring carnival may hold the secret to her tragic past.",1962-09-26
330947,"Song to Song",https://image.tmdb.org/t/p/w1280/rEvtGhNY2DQ4L8Ma6rpMhL6IbKM.jpg,"In this modern love story set against the Austin, Texas music scene, two entangled couples — struggling songwriters Faye and BV, and music mogul Cook and the waitress whom he ensnares — chase success through a rock ‘n’ roll landscape of seduction and betrayal.",2017-03-17
334532,"100 Streets",https://image.tmdb.org/t/p/w1280/ouOIaLg5AMHw9o9mOhlbCTq1PML.jpg,"Three people, three extraordinary stories. All lived out within a hundred London streets.",2016-11-11
333663,"War on Everyone",https://image.tmdb.org/t/p/w1280/wBx9dHmSIdtHLdrC7inEsu1sErD.jpg,"Two corrupt cops in New Mexico set out to blackmail and frame every criminal unfortunate enough to cross their path. Things take a sinister turn, however, when they try to intimidate someone who is more dangerous than they are. Or is he?",2016-10-07
17124,"Wild Things: Diamonds in the Rough",https://image.tmdb.org/t/p/w1280/qtsSJCZc5gSTuhRHPwc4LRfrPOh.jpg,"Once again set in the oceanfront Florida city of Blue Bay, 'Wild Things 3' tells the tale of snobby rich girl Marie Clifton. Although she lives the life of luxury, Marie's distraught over her stepfather not giving her a pair of diamonds, valued at over $4 million, that are entitled to her in her late mother's will. That is, until one of her classmates, the local bad girl Elena Sandoval, accuses her stepfather of rape. Soon, it's deja Vi all over again as Detective Michael Morrison and probation officer Kristen Richards investigate, but as with the first 'Wild Things' everything is not what it seems to be, and everybody has secrets to hide.",2005-02-19
437739,"The Mansion",https://image.tmdb.org/t/p/w1280/AuH2pXBYZlcQpQhAwgHYuF8rdFj.jpg,"A band of students comes to celebrate the New Year in an old manor house isolated from everything. But soon after their arrival, strange events disrupt the atmosphere, before the party turns squarely to the nightmare ...",2017-06-21
506574,"Descendants 3",https://image.tmdb.org/t/p/w1280/7G7xaUXyvEC8Q4R9ljZFN2Bu1Xf.jpg,"The teenagers of Disney's most infamous villains return to the Isle of the Lost to recruit a new batch of villainous offspring to join them at Auradon Prep.",2019-07-31
42287,"Once Upon a Time in China V",https://image.tmdb.org/t/p/w1280/939IyeoITlrPnHrY6KBuDu4AQ3.jpg,"Epic adventure set during a tumultuous time in China, when left without a leader, the cavalry is attacked by the powerful allies and pirate bands. A martial arts master, Wong Fei-Hong and Aunt Yee return to do battle against these evil forces.",1994-11-17
245775,"Yves Saint Laurent",https://image.tmdb.org/t/p/w1280/sfaZHepyrq6C4AxW9kOOntK9ihm.jpg,"A look at the life of French designer Yves Saint Laurent from the beginning of his career in 1958 when he met his lover and business partner, Pierre Berge.",2014-01-08
13776,"Diner",https://image.tmdb.org/t/p/w1280/pgPEhfGLo3LayiF8HqrNNt1JiIU.jpg,"Set in 1959, Diner shows how five young men resist their adulthood and seek refuge in their beloved Diner. The mundane, childish, and titillating details of their lives are shared. But the golden moments pass, and the men shoulder their responsibilities, leaving the Diner behind.",1982-04-02
437425,"You Choose!",https://image.tmdb.org/t/p/w1280/olKkIJb3e0CRweHxgo4QsDZK38I.jpg,"Even at the age of 40, Juliette is used to other people making decisions for her. When she meets two guys she likes, she has to finally make her own decision.",2017-03-15
1672,"The Professional",https://image.tmdb.org/t/p/w1280/lcqPvmGXmkGwhr5fIox6ZEyol4m.jpg,"French secret agent Joss Baumont is sent to kill the president Njala of an African country. However, a counter-order is given before he can execute his mission and he is abandoned in the hands of foreign authorities. He escapes and seeks revenge by pursuing what was his original mission.",1981-10-21
39874,"My Bloody Valentine",https://image.tmdb.org/t/p/w1280/kl3mewFceFtYIavvGts2atzB0e0.jpg,"Twenty years ago in the sleepy mining town of Valentine Bluffs, a fatal mining disaster occurred on Valentine's Day while some of the crew was decorating for a party. The sole survivor of the accident killed the remaining crewmembers and warned the town not to celebrate Valentine's Day again. When a group of teenagers decides to defy that order, a murderous maniac in mining gear begins dispatching townsfolk in bloody and creative ways.",1981-02-11
490214,"Iceman: The Time Traveler",https://image.tmdb.org/t/p/w1280/xGXENd8fkaKPQbQw3U8GnWYeUou.jpg,"The imperial guard and his three traitorous childhood friends ordered to hunt him down get accidentally buried and kept frozen in time. 400 years later pass and they are defrosted continuing the battle they left behind.",2018-11-02
14843,"Ten Inch Hero",https://image.tmdb.org/t/p/w1280/z03j3AZ4u3LPCDaSElfWOomWgJp.jpg,"Four friends search for love and happiness while working at a California sandwich shop.",2007-04-25
18183,"Like Water for Chocolate",https://image.tmdb.org/t/p/w1280/vrZFIMZ7Eb5gCalr0NZDt0bZIL9.jpg,"Tita is passionately in love with Pedro, but her controlling mother forbids her from marrying him. When Pedro marries her sister, Tita throws herself into her cooking and discovers she can transfer her emotions through the food she prepares, infecting all who eat it with her intense heartbreak.",1992-04-16
176147,"Secret Love: The Schoolboy and the Mailwoman",https://image.tmdb.org/t/p/w1280/tfwE0iAHwfWJSblD95P43jlB0vH.jpg,"A 17 year old boy falls in love with a 37 year old woman. As if this wouldn't be enough they are of different social classes and she is married.",2005-11-28
256569,"Trespass Against Us",https://image.tmdb.org/t/p/w1280/4lGKBscylAN093abvEo751rDIyF.jpg,"Three generations of the rowdy Cutler family live as outlaws in some of Britain's richest countryside – hunting hares, ram-raiding stately homes, and taunting the police. Struggling to retain a way of life fast becoming extinct, Chad Cutler ends up caught between his father's archaic principles and trying to do right by his kids, whilst the full force of the law is finally catching up with him.",2016-10-14
7500,"Sonatine",https://image.tmdb.org/t/p/w1280/2YRqFTZrW6GKCCieZ0CAVoyw0EV.jpg,"Kitano plays Murakawa, a Tokyo yakuza tiring of gangster life. Along with a few of his henchmen, he is sent by his boss to Okinawa to help end a gang war, supposedly to mediate between two warring clans. He finds that the dispute between the clans is insignificant and whilst wondering why he was sent to Okinawa at all, Murakawa's headquarters are bombed and he and his gang are ambushed in a bar.",1993-04-10
276839,"Home Sweet Hell",https://image.tmdb.org/t/p/w1280/pFKQZliM8kTv0cGSbvOaCfptUHk.jpg,"Mona and Don’s seemingly perfect suburban bliss is disrupted by a sexy extortionist and Mona will stop at nothing, including killing the competition, to keep her little slice of heaven.",2015-03-13
8883,"Flame & Citron",https://image.tmdb.org/t/p/w1280/f2potgRt23rgTnYQByPEWk3lTvd.jpg,"During Nazi occupation, red-headed Bent Faurschou-Hviid ('Flame') and Jørgen Haagen Schmith ('Citron'), assassins in the Danish resistance, take orders from Winther, who's in direct contact with Allied leaders. One shoots, the other drives. Until 1944, they kill only Danes; then Winther gives orders to kill Germans. When a target tells Bent that Winther's using them to settle private scores, doubt sets in, complicated by Bent's relationship with the mysterious Kitty Selmer, who may be a double agent. Also, someone in their circle is a traitor. Can Bent and Jørgen kill an über-target, evade capture, and survive the war? And is this heroism, naiveté, or mere hatred?",2008-03-25
450487,"Fast Color",https://image.tmdb.org/t/p/w1280/2YAu2ctaxVGisdbmbbG35LXpQNp.jpg,"A woman is forced to go on the run when her superhuman abilities are discovered. Years after having abandoned her family, the only place she has left to hide is home.",2019-03-29
27850,"Halloweentown",https://image.tmdb.org/t/p/w1280/ih2qNTuutdoG5Ll7CHxNgFpCBX3.jpg,"On her 13th birthday, Marnie learns she's a witch, discovers a secret portal, and is transported to Halloweentown — a magical place where ghosts and ghouls, witches and werewolves live apart from the human world. But she soon finds herself battling wicked warlocks, evil curses, and endless surprises.",1998-11-10
468339,"Once Upon a Time in London",https://image.tmdb.org/t/p/w1280/y8ubbhRkcjYPTQdp929PZkFCnrs.jpg,"Billy Hill and Jack 'Spot' Comer were among the most notorious criminals in London up until the 1950s. This is the story of their rise and fall.",2019-04-19
51786,"Kim Possible: A Sitch in Time",https://image.tmdb.org/t/p/w1280/817PTtqvxBGLuRlGqgnyXY9NVj3.jpg,"Kim and Ron start out a new school year, only to find out that Ron's family is moving to Norway. This puts a strain on their partnership, just as Dr. Drakken, Monkey Fist, and Duff Killigan team up to find and use an ancient time travel device to rule the world. Attacking Kim in the past, present, and future, can these villians succeed? Or will an unforeseen force be more destructive?",2003-11-28
214075,"Words and Pictures",https://image.tmdb.org/t/p/w1280/xQEVzE1CZ55BiOIetH1Vjm6AHNQ.jpg,"An art instructor and an English teacher form a rivalry that ends up with a competition at their school in which students decide whether words or pictures are more important.",2013-09-06
11510,"Repossessed",https://image.tmdb.org/t/p/w1280/xBqAXQVws3gvzjk2S6vD7i3Ok8f.jpg,"It's been some time since Father Jebedaiah Mayii exorcised the Devil from little Nancy Aglet, who is now grown up with a husband and two children of her own. But the prince of darkness wants to go a second round and has returned to repossess her! With Father Mayii unwilling to help, Father Luke Brophy tries his best to help Nancy, even when TV's Ernest Weller plans to air the exorcism live on TV.",1990-09-14
5967,"The Umbrellas of Cherbourg",https://image.tmdb.org/t/p/w1280/ju5W8qvWfjXXGaR7wd9wSyuYXhS.jpg,"This simple romantic tragedy begins in 1957. Guy Foucher, a 20-year-old French auto mechanic, has fallen in love with 17-year-old Geneviève Emery, an employee in her widowed mother's chic but financially embattled umbrella shop. On the evening before Guy is to leave for a two-year tour of combat in Algeria, he and Geneviève make love. She becomes pregnant and must choose between waiting for Guy's return or accepting an offer of marriage from a wealthy diamond merchant.",1964-02-19
30874,"The New York Ripper",https://image.tmdb.org/t/p/w1280/yoR0uX8YXjtyRHv48byKYK8nsjg.jpg,"A burned-out New York police detective teams up with a college psychoanalyst to track down a vicious serial killer randomly stalking and killing various young women around the city.",1982-01-01
10164,"Cadillac Man",https://image.tmdb.org/t/p/w1280/uk1eVRubuiWCE7LCbLjexJrLFoH.jpg,"Joe's a car salesman with a problem—he has two days to sell 12 cars or he loses his job. This would be a difficult task at the best of times but Joe has to contend with his girlfriends (he's two-timing), a missing teenage daughter and an ex-wife.",1990-05-18
22302,"Polytechnique",https://image.tmdb.org/t/p/w1280/exIZZs9KL7ZohdmxXJYM8tMwAFc.jpg,"A dramatization of the Montreal Massacre of 1989 where several female engineering students were murdered by an unstable misogynist.",2009-01-24
27936,"Micmacs",https://image.tmdb.org/t/p/w1280/lgilU7TzFXhZWX39iYsEwJFdPKE.jpg,"A man and his friends come up with an intricate and original plan to destroy two big weapons manufacturers.  Avid movie-watcher and video store clerk Bazil has had his life all but ruined by weapons of war. His father was killed by a landmine in Morocco and one fateful night a stray bullet from a nearby shootout embeds itself in his skull, leaving him on the verge of instantaneous death. Losing his job and his home, Bazil wanders the streets until he meets Slammer, a pardoned convict who introduces him to a band of eccentric junkyard dealers including Calculator, a math expert and statistician, Buster, a record-holder in human cannonball feats, Tiny Pete, an artistic craftsman of automatons, and Elastic Girl, a sassy contortionist. When chance reveals to Bazil the two weapons manufacturers responsible for building the instruments of his destruction, he constructs a complex scheme for revenge that his newfound family is all too happy to help set in motion.",2009-10-28
468284,"The Insult",https://image.tmdb.org/t/p/w1280/w9mlrckg3ZU2rsAlKUbLD1CgBTk.jpg,"After an emotional exchange between a Lebanese Christian and a Palestinian refugee escalates, the men end up in a court case that gets national attention.",2017-09-14
22640,"Shrink",https://image.tmdb.org/t/p/w1280/47Q8AX0nGiafH8jqfOSVtmwV70Y.jpg,"Unable to cope with a recent personal tragedy, LA's top celebrity shrink turns into a pothead with no concern for his appearance and a creeping sense of his inability to help his patients.",2009-06-08
10170,"The Russia House",https://image.tmdb.org/t/p/w1280/y3Geqg8cEd7Z8YHyWkzE1vkcz6z.jpg,"An expatriate British publisher unexpectedly finds himself working for British intelligence to investigate people in Russia.",1990-12-19
152259,"Phantom",https://image.tmdb.org/t/p/w1280/rjwEcrZsmljiA0GUFcLJ4wZ2DhA.jpg,"The haunted Captain of a Soviet submarine holds the fate of the world in his hands. Forced to leave his family behind, he is charged with leading a covert mission cloaked in mystery.",2013-01-03
30959,"Kwaidan",https://image.tmdb.org/t/p/w1280/f6C9B1YssqKZjykS6K12ZNsEDRk.jpg,"Taking its title from an archaic Japanese word meaning 'ghost story,' this anthology adapts four folk tales. A penniless samurai marries for money with tragic results. A man stranded in a blizzard is saved by Yuki the Snow Maiden, but his rescue comes at a cost. Blind musician Hoichi is forced to perform for an audience of ghosts. An author relates the story of a samurai who sees another warrior's reflection in his teacup.",1964-12-29
345067,"Torno indietro e cambio vita",https://image.tmdb.org/t/p/w1280/nZH4327kNQtyA6qh0mbyOy5UTJe.jpg,"Marco is married to a gorgeous woman, has a child and a great job. Everything seems perfect, at least until his wife of 25 years announces that he has another man and wants a separation. Marco is forced to leave home.",2015-06-18
13220,"Splinter",https://image.tmdb.org/t/p/w1280/tHCE24obujsOBqhqYgPAdM3XnwE.jpg,"When their plans for a nature trip go awry, Polly and boyfriend Seth decide to check into a motel. On their way, they're carjacked and kidnapped by low-rent crooks Dennis and Lacey, who take the victims and their SUV to a nearby gas station. Along the way, they encounter an increasingly terrifying horde of parasites, and if any of them intend to survive, they'll have to outsmart the deadly organisms.",2008-10-31
19905,"The Goods: Live Hard, Sell Hard",https://image.tmdb.org/t/p/w1280/yjyrGscqymQAJTvmyeRC01LrjOe.jpg,"Who is Don Ready? Salesman? Lover? Song Stylist? Semi-professional dolphin trainer? Ready is all of the above - except for a dolphin trainer. When he’s asked to help save an ailing local car dealership from bankruptcy, Ready and his ragtag crew descend on the town of Temecula like a pack of coyotes on a basket full of burgers.",2009-05-29
20068,"Manual of Love",https://image.tmdb.org/t/p/w1280/zWGyfyFr5B4ltE2wHDJV7xBB76x.jpg,"Four intertwined episodes on the joys and sorrows of love.",2005-03-18
307,"Rome, Open City",https://image.tmdb.org/t/p/w1280/ijGV4v8JxgbNzgEhqKdzHdaZn8a.jpg,"ROME, OPEN CITY is a landmark in film history. Filmed in secrecy during the Nazi occupation of Italy, the film shows a realistic portrayal of the underground resistance in Italy in 1945. The film has strong impacting imagery with its mix of fiction and reality that strengthened Italian Neo-realism and the film industry.",1945-09-27
14202,"The Painted Veil",https://image.tmdb.org/t/p/w1280/5JXwb59tH5vs3knx0UlhDyxXpjc.jpg,"A British medical doctor fights a cholera outbreak in a small Chinese village, while also being trapped at home in a loveless marriage to an unfaithful wife.",2006-12-09
22414,"Postcards from the Edge",https://image.tmdb.org/t/p/w1280/gwP68DUIxTj3OrZT88LQDnMO6hr.jpg,"Substance-addicted Hollywood actress Suzanne Vale is on the skids. After a spell at a detox centre her film company insists as a condition of continuing to employ her that she live with her mother Doris Mann, herself once a star and now a champion drinker. Such a set-up is bad news for Suzanne who has struggled for years to get out of her mother's shadow, and who finds her mother still treats her like a child. Despite these problems - and further ones to do with the men in in her life - Suzanne can begin to see the funny side of her situation, and it also starts to occur to her that not only do daughters have mothers, mothers do too.",1990-09-12
11530,"The Discord",https://image.tmdb.org/t/p/w1280/5Q1p6j5m0PaBKFM7HZU3UhXkP9B.jpg,"Guillaume has made it: A machine that can clean dirty air by simply sucking all dirt into air balloons and then shipping them far far away so his explanation. Some Japanese business guys, after dinner with a lot of alcohol, order 5,000 pieces. His only problem: His production capacity is way to small so he gets to produce the machines in his private house. His wife Bernadette is far from being happy about it. Her private life goes down the line so she decides to leave Guillaume and to finally have revenge she candidates for major against her husband...",1978-03-16
158999,"Blackfish",https://image.tmdb.org/t/p/w1280/aqAYjUWZyoOjG9mHj380O0kFSxZ.jpg,"Notorious killer whale Tilikum is responsible for the deaths of three individuals, including a top killer whale trainer. Blackfish shows the sometimes devastating consequences of keeping such intelligent and sentient creatures in captivity.",2013-06-07
13972,"The Women",https://image.tmdb.org/t/p/w1280/fpTAPMqBimxIaWgxwWBAUxq8GXY.jpg,"The story centers on a group of gossipy, high-society women who spend their days at the beauty salon and haunting fashion shows. The sweet, happily-wedded Mary Haines finds her marriage in trouble when shop girl Crystal Allen gets her hooks into Mary's man.",2008-09-12
18887,"Darby O'Gill and the Little People",https://image.tmdb.org/t/p/w1280/sdwvP7VR3VkKFeEP9tZz38ErouG.jpg,"Take a wee bit of ancient folklore, mix in some spectacular special effects and a magical cast (including Sean Connery) -- and you've got one of the most enchanting fantasies of all time! A frisky old storyteller named Darby O'Gill is desperately seeking the proverbial pot of gold. There's just one tiny thing standing in his way: a 21-inch leprechaun named King Brian. In order to get the gold, Darby must match his wits against the shrewd little trickster -- which proves no small task, indeed! Fall under the spell of DARBY O'GILL AND THE LITTLE PEOPLE for a fun-filled evening of magic, mirth, and nonstop shenanigans!",1959-06-29
419700,"Sandy Wexler",https://image.tmdb.org/t/p/w1280/38SDqWOt4utiLOnWlas7BfrYQGS.jpg,"When a hapless but dedicated talent manager signs his first client who actually has talent, his career finally starts to take off.",2017-04-14
5721,"Vixen!",https://image.tmdb.org/t/p/w1280/2Trtrpx9KTYKGPqfnaacf6diVPJ.jpg,"Vixen lives in a Canadian mountain resort with her naive pilot husband. While he's away flying in tourists, she gets it on with practically everybody including a husband and his wife, and even her biker brother. She is openly racist, and she makes it clear that she won't do the wild thing with her brother's biker friend, who is black.",1968-10-15
11661,"Joyeux Noël",https://image.tmdb.org/t/p/w1280/9Ka8lKCIiWjnZiMslPQeakS5UhW.jpg,"In 1914, World War I, the bloodiest war ever at that time in human history, was well under way. However on Christmas Eve, numerous sections of the Western Front called an informal, and unauthorized, truce where the various front-line soldiers of the conflict peacefully met each other in No Man's Land to share a precious pause in the carnage with a fleeting brotherhood.",2005-11-09
374617,"Imperium",https://image.tmdb.org/t/p/w1280/aRRLpsusORQxOpFkZvXdk00TkoY.jpg,"Nate Foster, a young, idealistic FBI agent, goes undercover to take down a radical white supremacy terrorist group. The bright up-and-coming analyst must confront the challenge of sticking to a new identity while maintaining his real principles as he navigates the dangerous underworld of white supremacy. Inspired by real events.",2016-08-19
229408,"Minions: Training Wheels",https://image.tmdb.org/t/p/w1280/nXfdj2JCvLZIPj9jYTFqopQMMsR.jpg,"Margo, Edith, and Agnes spot an ice cream truck.The three of them go after the truck but Agnes falls as she attempts to pedal to the truck. The Minions, seeing her so upset by this, decide to build her a unicorn-themed motorcycle. Agnes goes for a little ride around town.",2013-12-10
19877,"Fist of the North Star",https://image.tmdb.org/t/p/w1280/2kQOS3gBo4Paey81fUENGTZ4cpU.jpg,"After a nuclear holocaust tears the world apart, mankind is forced to the harshness of not only the oppression of others who are much more powerful, but the dead earth which seems to be getting worse with every passing moment. But a savior has risen from the ashes, a man who will defeat those who would torment the weak and make the world a livable place once more. A man named Kenshiro...",1986-03-08
524288,"Period. End of Sentence.",https://image.tmdb.org/t/p/w1280/pKYHYlujtTDS0kZM80MUX7l3T58.jpg,"In an effort to improve feminine hygiene, a machine that creates low-cost biodegradable sanitary pads is installed in a rural village in Northern India. Using the machine, a group of local women is employed to produce and sell pads, offering them newfound independence and helping to destigmatize menstruation for all.",2018-04-05
3766,"The Lady from Shanghai",https://image.tmdb.org/t/p/w1280/v4OHLpYjrYjcx5hBeo71DaXQAuR.jpg,"A romantic drifter gets caught between a corrupt tycoon and his voluptuous wife.",1947-12-24
565428,"The Tag-Along: Devil Fish",https://image.tmdb.org/t/p/w1280/gkPa9YdFxpENASZXbnorqrQDEjd.jpg,"When a spirit medium is called to exorcise a demon from a possessed man, he is unknowingly captured in the act by two students looking to document the process. When the students accidentally release the devil fish demon into the world, it is up to them and the spirit medium to send it back to the hellish world from where it came.",2018-11-23
24657,"The Sacrifice",https://image.tmdb.org/t/p/w1280/8JMh27z075ZHbFE85XYkdXF2QkK.jpg,"Alexander, a journalist, philosopher and retired actor, celebrates a birthday with friends and family when it is announced that nuclear war has begun.",1986-05-14
22355,"Wickie the Viking",https://image.tmdb.org/t/p/w1280/2k105B8V3ZmXJxK3bg9DPptmmsI.jpg,"Vicky is a viking-boy who lives with his parents Halvar and Ylva in the small village Flake. He is a typical viking boy, but rather fearful. He is also not very strong but smart. One day he sails with the grown up vikings out to the sea and to experience a great and funny adventure.",2009-09-09
18254,"Reds",https://image.tmdb.org/t/p/w1280/5GMPURI5crYPsgS3Gy8Gz9Zh063.jpg,"A radical American journalist becomes involved with the Communist revolution in Russia and hopes to bring its spirit and idealism to the United States.",1981-12-25
15907,"Duma",https://image.tmdb.org/t/p/w1280/51DifIBx53qRHNFgYuQJg03EFeL.jpg,"An orphaned cheetah becomes the best friend and pet of a young boy living in South Africa.",2005-04-22
341735,"The Seagull",https://image.tmdb.org/t/p/w1280/iInKqA5kdOrLM5KaQp8iOhSl4DK.jpg,"At a picturesque lakeside estate, a love triangle unfolds between the legendary diva Irina, her lover Boris, and the ingénue Nina.",2018-05-11
44132,"The Beast",https://image.tmdb.org/t/p/w1280/yDprPzWBXhqpm1Z8X8kss55XOMe.jpg,"The head of a failing French family thinks that fate has smiled down on him when the daughter of a wealthy man agrees to be married to his son. The daughter and her aunt then travel out to the French countryside to meet with the family, unaware that a mysterious 'beast' is stalking the vicinity.",1975-08-20
328589,"The Lady in the Van",https://image.tmdb.org/t/p/w1280/8cpr5PSQEnY12FrN6FH6Y9CSkpY.jpg,"The true story of the relationship between Alan Bennett and the singular Miss Shepherd, a woman of uncertain origins who ‘temporarily’ parked her van in Bennett’s London driveway and proceeded to live there for 15 years.",2015-11-13
33806,"The Misfortunates",https://image.tmdb.org/t/p/w1280/9RjVHr752QAaoQ1SHCx0JwnZwtY.jpg,"13-year-old Gunther Strobbe grows up surrounded by alcohol, trash and his completely useless father and uncles. Slowly but surely, he's being prepared for the same hapless life. Can he defy his destiny?",2009-10-07
10754,"A Short Film About Killing",https://image.tmdb.org/t/p/w1280/k7sk4yNdoXY7iwp1M9QTZuBDiJS.jpg,"Jacek climbs into the taxi driven by Waldemar, tells him to drive to a remote location, then brutally strangles him, seemingly without motive.",1988-03-11
340176,"Tag",https://image.tmdb.org/t/p/w1280/1xqQv9PoOIVX4nHlKVQELaAHyvG.jpg,"Female highs school students, including Mitsuko, Keiko and Izumi, become the targets of ghosts with various appearances including a groom with a pig's face and female teacher with a machine gun.",2015-07-11
398924,"A Bag of Marbles",https://image.tmdb.org/t/p/w1280/57C8wLEoeJ9vVqZarsfx54YEWxS.jpg,"In occupied France, Maurice and Joseph, two young Jewish brothers left to their own devices demonstrate an incredible amount of cleverness, courage, and ingenuity to escape the enemy invasion and to try to reunite their family once again.",2017-01-18
11905,"The Company of Wolves",https://image.tmdb.org/t/p/w1280/mVquLLTLhT9larw7NWiCmrrc9hO.jpg,"An adaptation of Angela Carter's fairy tales. Young Rosaleen dreams of a village in the dark woods, where Granny tells her cautionary tales in which innocent maidens are tempted by wolves who are hairy on the inside. As Rosaleen grows into womanhood, will the wolves come for her too?",1984-09-15
209350,"Le Week-End",https://image.tmdb.org/t/p/w1280/prXVssvfnzAvKpdAfKunjdAouNa.jpg,"Nick and Meg Burrows return to Paris, the city where they honeymooned, to celebrate their 30th wedding anniversary and rediscover some romance in their long-lived marriage. The film follows the couple as long-established tensions in their marriage break out in humorous and often painful ways.",2013-10-04
48395,"Rare Exports: A Christmas Tale",https://image.tmdb.org/t/p/w1280/5i8HjOfLxmklmVETvypRJH001pP.jpg,"It's the eve of Christmas in northern Finland and an 'archeological' dig has just unearthed the real Santa Claus. But this particular Santa isn't the one you want coming to town. When all the local children begin mysteriously disappearing, young Pietari and his father Rauno, a reindeer hunter by trade, capture the mythological being and attempt to sell Santa to the misguided leader of the multinational corporation sponsoring the dig. Santa's elves, however, will stop at nothing to free their fearless leader from captivity. What ensues is a wildly humorous nightmare - a fantastically bizarre polemic on modern day morality. RARE EXPORTS: A CHRISTMAS TALE is a re-imagining of the most classic of all childhood fantasies, and is a darkly comic gem soon to be required perennial holiday viewing.",2010-11-24
482712,"The Apparition",https://image.tmdb.org/t/p/w1280/jf9jC1NPoI4zoI6Lsn6O27ThQeo.jpg,"Jacques Mayano, a French journalist who has lived a traumatic experience, is recruited by the Vatican to be part of a task force that must investigate the veracity of a supernatural apparition allegedly happened in a small French village.",2018-02-14
116613,"The Sweeney",https://image.tmdb.org/t/p/w1280/wJuCqTaRawastkN9uAuvjAyPGrR.jpg,"Based on the '70s UK TV show, The Sweeney is an action-packed British police thriller from the director of Football Factory. Jack Regan (Ray Winstone), a hardened cop who doesn’t play by the rules, is confronted with a criminal from his past. With sidekick George Carter (Ben Drew aka Plan B) they are put on the case of a jewellery store heist that ends in a killing. But is that killing really an execution in disguise? With pressure from his boss and the fact that Regan is having an affair with that boss’s wife, it’s not going to be easy for him to stay out of trouble.",2012-09-11
56812,"The Last Circus",https://image.tmdb.org/t/p/w1280/tCvpByVxpg2Jn4YSIYLlGkK9upM.jpg,"The journey of Javier, the obese Sad Clown, starts during his childhood in the midst of the Spanish civil war in 1937. His father, one of Spain’s most prominent jesters, is detained and tortured by the fascist regime.",2010-12-17
11234,"The Omega Man",https://image.tmdb.org/t/p/w1280/kHd0BZtBfOTph7YUggtDF6EoQ9W.jpg,"Robert Neville, a doctor, due to an experimental vaccine, is the only survivor of an apocalyptic war waged with biological weapons. The plague caused by the war has killed everyone else except for a few hundred deformed, nocturnal people calling themselves 'The Family'. The plague has caused them to become sensitive to light, as well as homicidally psychotic.",1971-08-01
180305,"Mercy",https://image.tmdb.org/t/p/w1280/l8lgCLZctmr0DCVG4jfP4W9FcHV.jpg,"A single mom and her two boys help take care of their grandmother with mystical powers",2014-10-07
5817,"You, the Living",https://image.tmdb.org/t/p/w1280/6VyvkevMYA5KtPgwp4B0kWOC0sN.jpg,"In the Swedish city of Lethe, people from different walks of life take part in a series of short, deadpan vignettes that rush past. Some are just seconds long, none longer than a couple of minutes. A young woman (Jessica Lundberg) remembers a fantasy honeymoon with a rock guitarist. A man awakes from a dream about bomber planes. A businessman boasts about success while being robbed by a pickpocket and so on. The absurdist collection is accompanied by Dixieland jazz and similar music.",2007-09-21
11356,"The Odd Couple",https://image.tmdb.org/t/p/w1280/waRFf69q6BSuPYKaHMb4EGdTNyr.jpg,"Felix Ungar has just broken up with his wife. Despondent, he goes to kill himself but is saved by his friend Oscar Madison. With nowhere else to go, Felix is urged by Oscar to move in with him, at least for a while. The only problem is that Felix is neat, tidy, and neurotic, whereas Oscar is slovenly and casual.",1968-02-07
